Time(s),EKG(mV)
1.3100000000000001,-0.12517909705638885
1.3149999999999999,-0.13126134872436523
1.3200000000000001,-0.14034867286682129
1.325,-0.14472405612468719
1.3300000000000001,-0.14597415924072266
1.335,-0.14272868633270264
1.3400000000000001,-0.13330480456352234
1.345,-0.12642920017242432
1.3500000000000001,-0.12174129486083984
1.355,-0.12623688578605652
1.3600000000000001,-0.14746467769145966
1.365,-0.16789913177490234
1.3700000000000001,-0.19054532051086426
1.375,-0.18530449271202087
1.3799999999999999,-0.12440979480743408
1.385,-0.045148134231567383
1.3899999999999999,0.11085093021392822
1.395,0.21376848220825195
1.3999999999999999,0.31529170274734497
1.405,0.32618206739425659
1.4099999999999999,0.25196892023086548
1.415,0.15881180763244629
1.4199999999999999,0.0027887027245014906
1.425,-0.08349280059337616
1.4299999999999999,-0.15787422657012939
1.4350000000000001,-0.17078399658203125
1.4399999999999999,-0.15686452388763428
1.4450000000000001,-0.14188727736473083
1.45,-0.12974679470062256
1.4550000000000001,-0.13037185370922089
1.46,-0.1362377405166626
1.4650000000000001,-0.13746380805969238
1.47,-0.13133347034454346
1.4750000000000001,-0.12385686486959457
1.48,-0.11368771642446518
1.4850000000000001,-0.11005759239196777
1.49,-0.10914405435323715
1.4950000000000001,-0.10984122753143311
1.5,-0.10991334915161133
1.5049999999999999,-0.10868728160858154
1.51,-0.10556201636791229
1.5149999999999999,-0.10323008149862289
1.52,-0.099744200706481934
1.5249999999999999,-0.097219944000244141
1.53,-0.092604160308837891
1.5349999999999999,-0.088877879083156586
1.54,-0.08269946277141571
1.5449999999999999,-0.07846832275390625
1.55,-0.071809098124504089
1.5549999999999999,-0.06678462028503418
1.5600000000000001,-0.05784153938293457
1.5649999999999999,-0.051182311028242111
1.5700000000000001,-0.041445892304182053
1.575,-0.035892527550458908
1.5800000000000001,-0.029016932472586632
1.585,-0.024521350860595703
1.5900000000000001,-0.016179284080862999
1.595,-0.009039243683218956
1.6000000000000001,0.0031252703629434109
1.605,0.01108268927782774
1.6100000000000001,0.02062678337097168
1.615,0.024497311562299728
1.6200000000000001,0.02553105354309082
1.625,0.022766392678022385
1.6299999999999999,0.013799270614981651
1.635,0.0055052838288247585
1.6399999999999999,-0.0086065139621496201
1.645,-0.018318891525268555
1.6499999999999999,-0.033416353166103363
1.655,-0.044330757111310959
1.6599999999999999,-0.062216918915510178
1.665,-0.074429512023925781
1.6699999999999999,-0.090584754943847656
1.675,-0.098518133163452148
1.6799999999999999,-0.10556201636791229
1.6850000000000001,-0.10784586519002914
1.6899999999999999,-0.11010567843914032
1.6950000000000001,-0.11207699775695801
1.7,-0.11626005172729492
1.7050000000000001,-0.1191689595580101
1.71,-0.12176533788442612
1.7150000000000001,-0.1215970516204834
1.72,-0.11871218681335449
1.7250000000000001,-0.11597156524658203
1.73,-0.11250972747802734
1.7350000000000001,-0.11118750274181366
1.74,-0.11000951379537582
1.7450000000000001,-0.10878344625234604
1.75,-0.10448019206523895
1.7549999999999999,-0.099287435412406921
1.76,-0.088060498237609863
1.7649999999999999,-0.078852973878383636
1.77,-0.064260363578796387
1.7749999999999999,-0.055365364998579025
1.78,-0.045460663735866547
1.7849999999999999,-0.041974782943725586
1.79,-0.041638217866420746
1.7949999999999999,-0.044378839433193207
1.8,-0.052023731172084808
1.8049999999999999,-0.059091649949550629
1.8100000000000001,-0.071905255317687988
1.8149999999999999,-0.08132915198802948
1.8200000000000001,-0.095128417015075684
1.825,-0.10298967361450195
1.8300000000000001,-0.11085093021392822
1.835,-0.11262993514537811
1.8400000000000001,-0.10938446223735809
1.845,-0.10361473262310028
1.8500000000000001,-0.091834865510463715
1.855,-0.084598660469055176
1.8600000000000001,-0.080968543887138367
1.865,-0.086858473718166351
1.8700000000000001,-0.10895173251628876
1.875,-0.1276552677154541
1.8799999999999999,-0.14316141605377197
1.885,-0.13121327757835388
1.8899999999999999,-0.062192879617214203
1.895,0.017982324585318565
1.8999999999999999,0.16590377688407898
1.905,0.25824350118637085
1.9099999999999999,0.34164011478424072
1.915,0.34262579679489136
1.9199999999999999,0.26043117046356201
1.925,0.16660094261169434
1.9299999999999999,0.013991594314575195
1.9350000000000001,-0.068876147270202637
1.9399999999999999,-0.13799270987510681
1.9450000000000001,-0.14693579077720642
1.95,-0.12440979480743408
1.9550000000000001,-0.10116259753704071
1.96,-0.07426123321056366
1.9650000000000001,-0.066135525703430176
1.97,-0.065967246890068054
1.9750000000000001,-0.069837771356105804
1.98,-0.07563154399394989
1.9850000000000001,-0.077530741691589355
1.99,-0.076088309288024902
1.9950000000000001,-0.072145663201808929
2,-0.06286601722240448
2.0049999999999999,-0.055750012397766113
2.0099999999999998,-0.046542488038539886
2.0150000000000001,-0.04257579892873764
2.02,-0.040027499198913574
2.0249999999999999,-0.039787095040082932
2.0299999999999998,-0.039450526237487793
2.0350000000000001,-0.036998391151428223
2.04,-0.033632718026638031
2.0449999999999999,-0.026180148124694824
2.0499999999999998,-0.019977688789367676
2.0550000000000002,-0.0095440950244665146
2.0600000000000001,-0.0021876893006265163
2.0649999999999999,0.009015202522277832
2.0699999999999998,0.016203325241804123
2.0750000000000002,0.026180148124694824
2.0800000000000001,0.032334528863430023
2.085,0.041734378784894943
2.0899999999999999,0.048682093620300293
2.0950000000000002,0.060317717492580414
2.1000000000000001,0.06815493106842041
2.105,0.077771149575710297
2.1099999999999999,0.08171379566192627
2.1150000000000002,0.083901487290859222
2.1200000000000001,0.083997651934623718
2.125,0.0845746248960495
2.1299999999999999,0.086017057299613953
2.1349999999999998,0.088589392602443695
2.1400000000000001,0.08873363584280014
2.145,0.083156228065490723
2.1499999999999999,0.07454971969127655
2.1549999999999998,0.055485568940639496
2.1600000000000001,0.040892958641052246
2.165,0.02074698731303215
2.1699999999999999,0.01031339168548584
2.1749999999999998,-0.00067313516046851873
2.1800000000000002,-0.0062745809555053711
2.1850000000000001,-0.012020270340144634
2.1899999999999999,-0.022694271057844162
2.1949999999999998,-0.035411715507507324
2.2000000000000002,-0.04336913675069809
2.2050000000000001,-0.051542919129133224
2.21,-0.053418081253767014
2.2149999999999999,-0.050893824547529221
2.2200000000000002,-0.046806931495666504
2.2250000000000001,-0.039883255958557129
2.23,-0.036181014031171799
2.2349999999999999,-0.032887458801269531
2.2400000000000002,-0.031324826180934906
2.2450000000000001,-0.027261972427368164
2.25,-0.021973054856061935
2.2549999999999999,-0.0099047031253576279
2.2599999999999998,-0.00038464865065179765
2.2650000000000001,0.013054013252258301
2.27,0.020218094810843468
2.2749999999999999,0.028319757431745529
2.2799999999999998,0.032791297882795334
2.2850000000000001,0.039017796516418457
2.29,0.042239230126142502
2.2949999999999999,0.042864285409450531
2.2999999999999998,0.038609109818935394
2.3050000000000002,0.023848216980695724
2.3100000000000001,0.0093036890029907227
2.3149999999999999,-0.006923675537109375
2.3199999999999998,-0.029161175712943077
2.3250000000000002,-0.042046904563903809
2.3300000000000001,-0.043393176048994064
2.335,-0.035724245011806488
2.3399999999999999,-0.026684999465942383
2.3450000000000002,-0.012813608162105083
2.3500000000000001,-0.0060822567902505398
2.355,-0.0029569864273071289
2.3599999999999999,-0.0065630674362182617
2.3650000000000002,-0.020314257591962814
2.3700000000000001,-0.032334528863430023
2.375,-0.043489336967468262
2.3799999999999999,-0.036733947694301605
2.3849999999999998,0.0089671220630407333
2.3900000000000001,0.064885422587394714
2.395,0.13496360182762146
2.3999999999999999,0.24062177538871765
2.4049999999999998,0.30505043268203735
2.4100000000000001,0.30755063891410828
2.415,0.24658381938934326
2.4199999999999999,0.1737169474363327
2.4249999999999998,0.050220690667629242
2.4300000000000002,-0.020073851570487022
2.4350000000000001,-0.081761881709098816
2.4399999999999999,-0.090031825006008148
2.4449999999999998,-0.065967246890068054
2.4500000000000002,-0.039330326020717621
2.4550000000000001,-0.0049763917922973633
2.46,0.0078372163698077202
2.4649999999999999,0.013246337883174419
2.4700000000000002,0.012260675430297852
2.4750000000000001,0.0107701625674963
2.48,0.011010567657649517
2.4849999999999999,0.011755824089050293
2.4900000000000002,0.011707743629813194
2.4950000000000001,0.011611580848693848
2.5,0.012837648391723633
2.5049999999999999,0.017717879265546799
2.5099999999999998,0.022093256935477257
2.5150000000000001,0.027478337287902832
2.52,0.029161175712943077
2.5249999999999999,0.029738148674368858
2.5299999999999998,0.030675729736685753
2.5350000000000001,0.035964649170637131
2.54,0.042431555688381195
2.5449999999999999,0.053922932595014572
2.5499999999999998,0.060461960732936859
2.5550000000000002,0.065919160842895508
2.5600000000000001,0.06678462028503418
2.5649999999999999,0.066808663308620453
2.5699999999999998,0.068082809448242188
2.5750000000000002,0.074165068566799164
2.5800000000000001,0.081040665507316589
2.585,0.093974471092224121
2.5899999999999999,0.10308583825826645
2.5950000000000002,0.11565904319286346
2.6000000000000001,0.12265484035015106
2.605,0.13039588928222656
2.6099999999999999,0.13364136219024658
2.6150000000000002,0.13597330451011658
2.6200000000000001,0.13628582656383514
2.625,0.13554057478904724
2.6299999999999999,0.13431450724601746
2.6349999999999998,0.13058821856975555
2.6400000000000001,0.1260685920715332
2.645,0.11515419185161591
2.6499999999999999,0.10508120059967041
2.6549999999999998,0.086906552314758301
2.6600000000000001,0.073972746729850769
2.665,0.055846177041530609
2.6699999999999999,0.045845311135053635
2.6749999999999998,0.035267472267150879
2.6800000000000002,0.031132500618696213
2.6850000000000001,0.027718743309378624
2.6899999999999999,0.025723379105329514
2.6949999999999998,0.02062678337097168
2.7000000000000002,0.015145540237426758
2.7050000000000001,0.0051446757279336452
2.71,-0.00074525678064674139
2.7149999999999999,-0.0049283108673989773
2.7200000000000002,-0.0037743649445474148
2.7250000000000001,0.002259810920804739
2.73,0.0070198378525674343
2.7349999999999999,0.01245300006121397
2.7400000000000002,0.014736851677298546
2.7450000000000001,0.018727581948041916
2.75,0.023679932579398155
2.7549999999999999,0.035724245011806488
2.7599999999999998,0.045725107192993164
2.7650000000000001,0.059620540589094162
2.77,0.065847039222717285
2.7749999999999999,0.068876147270202637
2.7799999999999998,0.067097149789333344
2.7850000000000001,0.06075044721364975
2.79,0.055149000138044357
2.7949999999999999,0.045749150216579437
2.7999999999999998,0.039258204400539398
2.8050000000000002,0.030339162796735764
2.8100000000000001,0.025819540023803711
2.8149999999999999,0.022213459014892578
2.8199999999999998,0.021612446755170822
2.8250000000000002,0.021347999572753906
2.8300000000000001,0.020242135971784592
2.835,0.016612013801932335
2.8399999999999999,0.013823310844600201
2.8450000000000002,0.011250972747802734
2.8500000000000001,0.010457634925842285
2.855,0.0069477162323892117
2.8599999999999999,0.00048081082059070468
2.8650000000000002,-0.014833013527095318
2.8700000000000001,-0.023223161697387695
2.875,-0.016900500282645226
2.8799999999999999,0.0086305541917681694
2.8849999999999998,0.08200228214263916
2.8900000000000001,0.14638285338878632
2.895,0.23932358622550964
2.8999999999999999,0.28127431869506836
2.9049999999999998,0.29283782839775085
2.9100000000000001,0.26317179203033447
2.915,0.17489492893218994
2.9199999999999999,0.10173957049846649
2.9249999999999998,0.00062505406094714999
2.9300000000000002,-0.046590566635131836
2.9350000000000001,-0.075655579566955566
2.9399999999999999,-0.069957971572875977
2.9449999999999998,-0.039835177361965179
2.9500000000000002,-0.016371607780456543
2.9550000000000001,0.010529756546020508
2.96,0.020314257591962814
2.9649999999999999,0.024641554802656174
2.9700000000000002,0.023127000778913498
2.9750000000000001,0.018126567825675011
2.98,0.014808973297476768
2.9849999999999999,0.012837648391723633
2.9900000000000002,0.014640688896179199
2.9950000000000001,0.021612446755170822
3,0.027165811508893967
3.0049999999999999,0.032214324921369553
3.0099999999999998,0.031565230339765549
3.0150000000000001,0.025098323822021484
3.02,0.019472837448120117
3.0249999999999999,0.014280080795288086
3.0299999999999998,0.015097459778189659
3.0350000000000001,0.02291063591837883
3.04,0.030579566955566406
3.0449999999999999,0.041133366525173187
3.0499999999999998,0.045436620712280273
3.0550000000000002,0.047047339379787445
3.0600000000000001,0.046326123178005219
3.0649999999999999,0.046470366418361664
3.0699999999999998,0.049475431442260742
3.0750000000000002,0.059404175728559494
3.0800000000000001,0.068683825433254242
3.085,0.0830841064453125
3.0899999999999999,0.090777084231376648
3.0950000000000002,0.097219944000244141
3.1000000000000001,0.098205611109733582
3.105,0.096883378922939301
3.1099999999999999,0.095681354403495789
3.1150000000000002,0.094695687294006348
3.1200000000000001,0.094070635735988617
3.125,0.09056071937084198
3.1299999999999999,0.085079476237297058
3.1349999999999998,0.07135232537984848
3.1400000000000001,0.059404175728559494
3.145,0.040003459900617599
3.1499999999999999,0.027670662850141525
3.1549999999999998,0.011876027099788189
3.1600000000000001,0.0036301217041909695
3.165,-0.0054091215133666992
3.1699999999999999,-0.0096883382648229599
3.1749999999999998,-0.014808973297476768
3.1800000000000002,-0.018318891525268555
3.1850000000000001,-0.02490600012242794
3.1899999999999999,-0.030218958854675293
3.1949999999999998,-0.038488905876874924
3.2000000000000002,-0.043248932808637619
3.2050000000000001,-0.048032999038696289
3.21,-0.049643717706203461
3.2149999999999999,-0.050485134124755859
3.2200000000000002,-0.050485134124755859
3.2250000000000001,-0.049908161163330078
3.23,-0.048658054322004318
3.2349999999999999,-0.044282674789428711
3.2400000000000002,-0.039234161376953125
3.2450000000000001,-0.028824608772993088
3.25,-0.020843148231506348
3.2549999999999999,-0.009015202522277832
3.2599999999999998,-0.0018511216621845961
3.2650000000000001,0.0079814596101641655
3.27,0.014448365196585655
3.2749999999999999,0.024112662300467491
3.2799999999999998,0.029449662193655968
3.2850000000000001,0.032021999359130859
3.29,0.028007229790091515
3.2949999999999999,0.012525121681392193
3.2999999999999998,-0.0021636486053466797
3.3050000000000002,-0.024521350860595703
3.3100000000000001,-0.036012731492519379
3.3149999999999999,-0.045148134231567383
3.3199999999999998,-0.046446323394775391
3.3250000000000002,-0.044499039649963379
3.3300000000000001,-0.042383473366498947
3.335,-0.039162039756774902
3.3399999999999999,-0.036733947694301605
3.3450000000000002,-0.032382607460021973
3.3500000000000001,-0.030026635155081749
3.355,-0.031372904777526855
3.3599999999999999,-0.038488905876874924
3.3650000000000002,-0.060269635170698166
3.3700000000000001,-0.078804895281791687
3.375,-0.09734015166759491
3.3799999999999999,-0.091113649308681488
3.3849999999999998,-0.036493539810180664
3.3900000000000001,0.031613312661647797
3.395,0.16261021792888641
3.3999999999999999,0.2476656436920166
3.4049999999999998,0.33070167899131775
3.4100000000000001,0.33938032388687134
3.415,0.27824521064758301
3.4199999999999999,0.2008587121963501
3.4249999999999998,0.067962609231472015
3.4300000000000002,-0.0092075271531939507
3.4350000000000001,-0.083011984825134277
3.4399999999999999,-0.10161936283111572
3.4449999999999998,-0.096138119697570801
3.4500000000000002,-0.082146525382995605
3.4550000000000001,-0.063370868563652039
3.46,-0.057697296142578125
3.4649999999999999,-0.059740744531154633
3.4700000000000002,-0.065125823020935059
3.4750000000000001,-0.073203444480895996
3.48,-0.075920030474662781
3.4849999999999999,-0.073924660682678223
3.4900000000000002,-0.068491503596305847
3.4950000000000001,-0.056254863739013672
3.5,-0.047456026077270508
3.5049999999999999,-0.0376715287566185
3.5099999999999998,-0.035315554589033127
3.5150000000000001,-0.038176380097866058
3.52,-0.042431555688381195
3.5249999999999999,-0.047431986778974533
3.5299999999999998,-0.047576230019330978
3.5350000000000001,-0.042503677308559418
3.54,-0.037094555795192719
3.5449999999999999,-0.029281377792358398
3.5499999999999998,-0.025338729843497276
3.5550000000000002,-0.020722946152091026
3.5600000000000001,-0.017453432083129883
3.5649999999999999,-0.01105864904820919
3.5699999999999998,-0.0058899326249957085
3.5750000000000002,0.002283851383253932
3.5800000000000001,0.0077170133590698242
3.585,0.016179284080862999
3.5899999999999999,0.022237500175833702
3.5950000000000002,0.031372904777526855
3.6000000000000001,0.036397378891706467
3.605,0.040364068001508713
3.6099999999999999,0.040340028703212738
3.6150000000000002,0.037623446434736252
3.6200000000000001,0.03550788015127182
3.625,0.033416353166103363
3.6299999999999999,0.032358568161725998
3.6349999999999998,0.028632283210754395
3.6400000000000001,0.023175081238150597
3.645,0.0098566217347979546
3.6499999999999999,-0.0012501081218943
3.6549999999999998,-0.017886161804199219
3.6600000000000001,-0.027358135208487511
3.665,-0.038681231439113617
3.6699999999999999,-0.045100055634975433
3.6749999999999998,-0.054596066474914551
3.6800000000000002,-0.060990851372480392
3.6850000000000001,-0.069308876991271973
3.6899999999999999,-0.073035165667533875
3.6949999999999998,-0.07563154399394989
3.7000000000000002,-0.07630467414855957
3.7050000000000001,-0.078203879296779633
3.71,-0.080872379243373871
3.7149999999999999,-0.086017057299613953
3.7200000000000002,-0.088517270982265472
3.7250000000000001,-0.08810858428478241
3.73,-0.084622703492641449
3.7349999999999999,-0.076376795768737793
3.7400000000000002,-0.070534944534301758
3.7450000000000001,-0.063226625323295593
3.75,-0.059283971786499023
3.7549999999999999,-0.05293726921081543
3.7599999999999998,-0.047407947480678558
3.7650000000000001,-0.036830108612775803
3.77,-0.029257338494062424
3.7749999999999999,-0.0200017299503088
3.7799999999999998,-0.016732215881347656
3.7850000000000001,-0.017333230003714561
3.79,-0.021035473793745041
3.7949999999999999,-0.029834311455488205
3.7999999999999998,-0.036830108612775803
3.8050000000000002,-0.048032999038696289
3.8100000000000001,-0.056014459580183029
3.8149999999999999,-0.068828068673610687
3.8199999999999998,-0.077482663094997406
3.8250000000000002,-0.088637471199035645
3.8300000000000001,-0.093325376510620117
3.835,-0.094503365457057953
3.8399999999999999,-0.091522336006164551
3.8450000000000002,-0.083709165453910828
3.8500000000000001,-0.078636609017848969
3.855,-0.076256595551967621
3.8599999999999999,-0.080944500863552094
3.8650000000000002,-0.09875854104757309
3.8700000000000001,-0.11467337608337402
3.875,-0.13001124560832977
3.8799999999999999,-0.12222211062908173
3.8849999999999998,-0.065149866044521332
3.8900000000000001,0.0055774054490029812
3.895,0.14248828589916229
3.8999999999999999,0.23215949535369873
3.9049999999999998,0.32029211521148682
3.9100000000000001,0.32966792583465576
3.915,0.2645421028137207
3.9199999999999999,0.18215517699718475
3.9249999999999998,0.041253566741943359
3.9300000000000002,-0.039979420602321625
3.9350000000000001,-0.11707743257284164
3.9399999999999999,-0.13638198375701904
3.9449999999999998,-0.13070842623710632
3.9500000000000002,-0.11565904319286346
3.9550000000000001,-0.092820525169372559
3.96,-0.082338854670524597
3.9649999999999999,-0.075174771249294281
3.9700000000000002,-0.07488628476858139
3.9750000000000001,-0.078612565994262695
3.98,-0.082170568406581879
3.9849999999999999,-0.085824728012084961
3.9900000000000002,-0.085488162934780121
3.9950000000000001,-0.080367527902126312
4,-0.075415179133415222
4.0049999999999999,-0.06998201459646225
